"creator","filename","url","status"
"Angela Huebel","Angela-Huebel_Cinque-Brillant.jpg","https://artaurea.com/wp-content/uploads/2013/10/Angela-Huebel_Cinque-Brillant.jpg","exists:sha1"
"Angela Huebel","Angela-Huebel_Magic-Sunshine_Amethyst.jpg","https://artaurea.com/wp-content/uploads/2013/10/Angela-Huebel_Magic-Sunshine_Amethyst.jpg","exists:sha1"
"Angela Huebel","Angela-Huebel_Perl-Insel-Tahitiperle.jpg","https://artaurea.com/wp-content/uploads/2013/10/Angela-Huebel_Perl-Insel-Tahitiperle.jpg","exists:sha1"
"Angela Huebel","Angela-Huebel_Regatta-Tourmalin.jpg","https://artaurea.com/wp-content/uploads/2013/10/Angela-Huebel_Regatta-Tourmalin.jpg","exists:sha1"
"Angela Huebel","3105_Zebra-m.-Brill.-H-Angela-Huebel-Ring.jpg","https://artaurea.com/wp-content/uploads/2013/10/3105_Zebra-m.-Brill.-H-Angela-Huebel-Ring.jpg","exists:sha1"
"Angela Huebel","4041_Mikado-m.-Perle_H-Angela-Huebel-Ring.jpg","https://artaurea.com/wp-content/uploads/2013/10/4041_Mikado-m.-Perle_H-Angela-Huebel-Ring.jpg","exists:sha1"
"Angela Huebel","2014-TR-Bond-breit_S-Angela-Huebel-Ring.jpg","https://artaurea.com/wp-content/uploads/2013/10/2014-TR-Bond-breit_S-Angela-Huebel-Ring.jpg","exists:sha1"
"Angela Huebel","Angela-Huebel_Schmuckdesign_5057_Ohrring_Schatzinsel-Brilliant_K-1.jpg","https://artaurea.com/wp-content/uploads/2013/10/Angela-Huebel_Schmuckdesign_5057_Ohrring_Schatzinsel-Brilliant_K-1.jpg","exists:sha1"
"Angela Huebel","Skrein.jpg","https://artaurea.com/wp-content/uploads/2014/10/Skrein.jpg","exists:sha1"
"Angela Huebel","Christoph-R-Siebrasse_Sensilla_Freischwinger.jpg","https://artaurea.de/wp-content/uploads/2018/04/Christoph-R-Siebrasse_Sensilla_Freischwinger.jpg","exists:sha1"
"Angela Huebel","galleri-hoff.jpg","https://artaurea.com/wp-content/uploads/2014/10/galleri-hoff.jpg","exists:sha1"
"Angela Huebel","BRINK-ABB-02.jpg","https://artaurea.com/wp-content/uploads/2014/02/BRINK-ABB-02.jpg","exists:sha1"
"Angela Huebel","Galerie-Spandow_Berlin.jpg","https://artaurea.com/wp-content/uploads/2014/01/Galerie-Spandow_Berlin.jpg","exists:sha1"
"Angela Huebel","11259534_1594337680847286_7848395821179085265_n.jpg","https://artaurea.com/wp-content/uploads/2014/01/11259534_1594337680847286_7848395821179085265_n.jpg","exists:sha1"
"Angela Huebel","Barbara-Jewellery_Schmuckatelier-Duesseldorf.jpg","https://artaurea.com/wp-content/uploads/2018/06/Barbara-Jewellery_Schmuckatelier-Duesseldorf.jpg","exists:sha1"
"Angela Huebel","Perspektive-Schmuckgalerie.jpg","https://artaurea.com/wp-content/uploads/2014/01/Perspektive-Schmuckgalerie.jpg","exists:sha1"
"Angela Huebel","Schmagold_Franziska-Appel_Schmuck.jpg","https://artaurea.com/wp-content/uploads/2020/01/Schmagold_Franziska-Appel_Schmuck.jpg","exists:sha1"
"Angela Huebel","DSC7796.jpg","https://artaurea.com/wp-content/uploads/2014/01/DSC7796.jpg","exists:sha1"
"Angela Huebel","Galerie-Isabella-Hund_Muenchen.jpg","https://artaurea.com/wp-content/uploads/2014/02/Galerie-Isabella-Hund_Muenchen.jpg","exists:sha1"
"Angela Huebel","Ventil_Galerie_Muenchen.jpg","https://artaurea.com/wp-content/uploads/2018/06/Ventil_Galerie_Muenchen.jpg","exists:sha1"
"Angela Huebel","Goldschmiedearbeiten_Francesco-Pavan-in-Padua_Photo-Handwerkskammer-fuer-Muenchen-und-Oberbayern_Galerie-Handwerk.jpg","https://artaurea.com/wp-content/uploads/2018/01/Goldschmiedearbeiten_Francesco-Pavan-in-Padua_Photo-Handwerkskammer-fuer-Muenchen-und-Oberbayern_Galerie-Handwerk.jpg","exists:sha1"
"Angela Huebel","Galerie_Pirk.jpg","https://artaurea.com/wp-content/uploads/2014/03/Galerie_Pirk.jpg","exists:sha1"
"Angela Huebel","ORRO-Glasgow.jpg","https://artaurea.com/wp-content/uploads/2014/01/ORRO-Glasgow.jpg","error:Bad Request - Validation failed"
"Angela Huebel","goldline1.jpeg","https://artaurea.com/wp-content/uploads/2015/04/goldline1.jpeg","exists:sha1"
"Anne Fischer","Portrait-Anne-Fischer_bearbeitet.jpg","https://artaurea.de/wp-content/uploads/2016/01/Portrait-Anne-Fischer_bearbeitet.jpg","exists:sha1"
"Anne Fischer","8_Anne-Fischer-Gefaess-Wolle-und-Plastik-Foto-Brigitte-Sauer_bearbeitet.jpg","https://artaurea.de/wp-content/uploads/2016/01/8_Anne-Fischer-Gefaess-Wolle-und-Plastik-Foto-Brigitte-Sauer_bearbeitet.jpg","exists:sha1"
"Anne Fischer","2_Anne-Fischer-2-Gefaesse-aus-Bronze-Bronze-Foto-Brigitte-Sauer_bearbeitet.jpg","https://artaurea.de/wp-content/uploads/2016/01/2_Anne-Fischer-2-Gefaesse-aus-Bronze-Bronze-Foto-Brigitte-Sauer_bearbeitet.jpg","exists:sha1"
"Anne Fischer","1_Anne-Fischer-Gefaess-aus-Bronze-Bronze-Foto-Brigitte-Sauer_bearbeitet.jpg","https://artaurea.de/wp-content/uploads/2016/01/1_Anne-Fischer-Gefaess-aus-Bronze-Bronze-Foto-Brigitte-Sauer_bearbeitet.jpg","exists:sha1"
"Anne Fischer","3_Anne-Fischer-Gefaess-aus-Bronze-Bronze-Foto-Brigitte-Sauer_bearbeitet.jpg","https://artaurea.de/wp-content/uploads/2016/01/3_Anne-Fischer-Gefaess-aus-Bronze-Bronze-Foto-Brigitte-Sauer_bearbeitet.jpg","exists:sha1"
"Anne Fischer","5_Anne-Fischer-Gefaesse-aus-Acrylfarbe-Foto-Brigitte-Sauer_bearbeitet.jpg","https://artaurea.de/wp-content/uploads/2016/01/5_Anne-Fischer-Gefaesse-aus-Acrylfarbe-Foto-Brigitte-Sauer_bearbeitet.jpg","exists:sha1"
"Anne Fischer","7_Anne-Fischer-Gefaess-aus-Farbe-Acrylfarbe-Foto-Brigitte-Sauer_bearbeitet.jpg","https://artaurea.de/wp-content/uploads/2016/01/7_Anne-Fischer-Gefaess-aus-Farbe-Acrylfarbe-Foto-Brigitte-Sauer_bearbeitet.jpg","exists:sha1"
"Anne Fischer","6_Anne-Fischer-Gefaesse-aus-Farbe-Acrylfarbe-Foto-Eva-JAger_bearbeitet.jpg","https://artaurea.de/wp-content/uploads/2016/01/6_Anne-Fischer-Gefaesse-aus-Farbe-Acrylfarbe-Foto-Eva-JAger_bearbeitet.jpg","exists:sha1"
"Anne Fischer","Anne-Fischer-Vorlegeloeffel-Silber-Foto-Brigitte-Sauer_bearbeitet.jpg","https://artaurea.de/wp-content/uploads/2016/01/Anne-Fischer-Vorlegeloeffel-Silber-Foto-Brigitte-Sauer_bearbeitet.jpg","exists:sha1"
"Anne Fischer","Anne-Fischer-Vorlegegabeln-Silber-Foto-Brigitte-Sauer_bearbeitet3.jpg","https://artaurea.de/wp-content/uploads/2016/01/Anne-Fischer-Vorlegegabeln-Silber-Foto-Brigitte-Sauer_bearbeitet3.jpg","exists:sha1"
"Anne Fischer","Anne-Fischer-Mann-Frau-Kind-Gouvernante-Silber-Stahlklinge-Foto-Brigitte-Sauer_bearbeitet.jpg","https://artaurea.de/wp-content/uploads/2016/01/Anne-Fischer-Mann-Frau-Kind-Gouvernante-Silber-Stahlklinge-Foto-Brigitte-Sauer_bearbeitet.jpg","exists:sha1"
"Anne Fischer","Anne-Fischer-gemalte-Gabeln-Silber-Foto-Brigitte-Sauer_bearbeitet.jpg","https://artaurea.de/wp-content/uploads/2016/01/Anne-Fischer-gemalte-Gabeln-Silber-Foto-Brigitte-Sauer_bearbeitet.jpg","exists:sha1"
"Anne Fischer","Anne-Fischer-gemalte-Gabeln-Silber-Acrylfarbe-Foto-Brigitte-Sauer_bearbeitet.jpg","https://artaurea.de/wp-content/uploads/2016/01/Anne-Fischer-gemalte-Gabeln-Silber-Acrylfarbe-Foto-Brigitte-Sauer_bearbeitet.jpg","exists:sha1"
"Anne Fischer","Anne-Fischer-Die-Taenzer-Silber-Foto-Brigitte-Sauer_bearbeitet.jpg","https://artaurea.de/wp-content/uploads/2016/01/Anne-Fischer-Die-Taenzer-Silber-Foto-Brigitte-Sauer_bearbeitet.jpg","exists:sha1"
"Anne Fischer","10_Anne-Fischer-Konstrukt-Silber-Foto-Eva-JAnger_bearbeitet.jpg","https://artaurea.de/wp-content/uploads/2016/01/10_Anne-Fischer-Konstrukt-Silber-Foto-Eva-JAnger_bearbeitet.jpg","exists:sha1"
"Anne Fischer","9_Anne-Fischer-o.T.-Eisen-BronzeFoto-Brigitte-Sauer_bearbeitet.jpg","https://artaurea.de/wp-content/uploads/2016/01/9_Anne-Fischer-o.T.-Eisen-BronzeFoto-Brigitte-Sauer_bearbeitet.jpg","exists:sha1"
"Anne Fischer","Maxgalerie_Augsburg.jpg","https://artaurea.com/wp-content/uploads/2014/01/Maxgalerie_Augsburg.jpg","exists:sha1"
"Anne Ute Kaden","Anne-Ute-Kaden_Portrait.jpg","https://artaurea.de/wp-content/uploads/2020/04/Anne-Ute-Kaden_Portrait.jpg","exists:sha1"
"Anne Ute Kaden","Anne-Ute-Kaden_Schmuck_Alloy-925_Copyright-Sophie-Valentin.jpg","https://artaurea.de/wp-content/uploads/2020/04/Anne-Ute-Kaden_Schmuck_Alloy-925_Copyright-Sophie-Valentin.jpg","exists:sha1"
"Anne Ute Kaden","Anne-Ute-Kaden_Schmuck_Alloy-925_2-1.jpg","https://artaurea.de/wp-content/uploads/2020/04/Anne-Ute-Kaden_Schmuck_Alloy-925_2-1.jpg","exists:sha1"
"Anne Ute Kaden","Anne-Ute-Kaden_Schmuck_Alloy-925_3-2.jpg","https://artaurea.de/wp-content/uploads/2020/04/Anne-Ute-Kaden_Schmuck_Alloy-925_3-2.jpg","exists:sha1"
"Anne Ute Kaden","Anne-Ute-Kaden_Schmuck_Alloy-925_4.jpg","https://artaurea.de/wp-content/uploads/2020/04/Anne-Ute-Kaden_Schmuck_Alloy-925_4.jpg","exists:sha1"
"Anne Ute Kaden","Anne-Ute-Kaden_Schmuck_Alloy-925_5-2.jpg","https://artaurea.de/wp-content/uploads/2020/04/Anne-Ute-Kaden_Schmuck_Alloy-925_5-2.jpg","exists:sha1"
"Anne Ute Kaden","Anne-Ute-Kaden_Schmuck_Alloy-925_6-2.jpg","https://artaurea.de/wp-content/uploads/2020/04/Anne-Ute-Kaden_Schmuck_Alloy-925_6-2.jpg","exists:sha1"
"Anne Ute Kaden","Anne-Ute-Kaden_Schmuck_Alloy-925_7.jpg","https://artaurea.de/wp-content/uploads/2020/04/Anne-Ute-Kaden_Schmuck_Alloy-925_7.jpg","exists:sha1"
"Anne Ute Kaden","Anne-Ute-Kaden_Schmuck_Alloy-925_8.jpg","https://artaurea.de/wp-content/uploads/2020/04/Anne-Ute-Kaden_Schmuck_Alloy-925_8.jpg","exists:sha1"
"Anne Ute Kaden","Anne-Ute-Kaden_Schmuck_Alloy-925_9-2.jpg","https://artaurea.de/wp-content/uploads/2020/04/Anne-Ute-Kaden_Schmuck_Alloy-925_9-2.jpg","exists:sha1"
"Anne Ute Kaden","Anne-Ute-Kaden_Schmuck_Alloy-925_10-2.jpg","https://artaurea.de/wp-content/uploads/2020/04/Anne-Ute-Kaden_Schmuck_Alloy-925_10-2.jpg","exists:sha1"
"Anne Ute Kaden","Anne-Ute-Kaden_Schmuck_Alloy-925_11-2.jpg","https://artaurea.de/wp-content/uploads/2020/04/Anne-Ute-Kaden_Schmuck_Alloy-925_11-2.jpg","exists:sha1"
