Filename,Size (KB),Size (bytes),Width,Height,Used In,Image ID,URL
"facebook-ddd.png",1,598,64,64,2,"image-56f52cd208f3ee87f32642f389ec0ee24642044c-64x64-png","https://cdn.sanity.io/images/b8bczekj/production/56f52cd208f3ee87f32642f389ec0ee24642044c-64x64.png"
"60737_responsive-lightbox-thumbnail.png",2,2272,5120,2880,0,"image-f8ee97ec4d19e1d996050c21912d9a80fab92e16-5120x2880-png","https://cdn.sanity.io/images/b8bczekj/production/f8ee97ec4d19e1d996050c21912d9a80fab92e16-5120x2880.png"
"20074_lungwitz_p.jpg",3,2714,100,100,0,"image-4ee3ffae4d8fb13eb3ebea7f0c92c1f1dd9e89ee-100x100-jpg","https://cdn.sanity.io/images/b8bczekj/production/4ee3ffae4d8fb13eb3ebea7f0c92c1f1dd9e89ee-100x100.jpg"
"7900_download-12.jpg",3,2775,178,178,0,"image-48b2d83cb04440ace3a9a1c2d8d426a48f5efbfa-178x178-jpg","https://cdn.sanity.io/images/b8bczekj/production/48b2d83cb04440ace3a9a1c2d8d426a48f5efbfa-178x178.jpg"
"8300_robert-_comploj_03-1.jpg",3,3526,6,9,0,"image-7259811e8b13ab51f87fa5aab5edcc9b4083392c-6x9-jpg","https://cdn.sanity.io/images/b8bczekj/production/7259811e8b13ab51f87fa5aab5edcc9b4083392c-6x9.jpg"
"2316_anna-sykora-2.jpg",3,3532,120,120,0,"image-a6da5644bce47efb7f117c306873767cd8948764-120x120-jpg","https://cdn.sanity.io/images/b8bczekj/production/a6da5644bce47efb7f117c306873767cd8948764-120x120.jpg"
"22890_wcc.jpg",4,3746,275,183,0,"image-1aa85a7d2414da07f8a6228055665f342f05776c-275x183-jpg","https://cdn.sanity.io/images/b8bczekj/production/1aa85a7d2414da07f8a6228055665f342f05776c-275x183.jpg"
"22264_imgres.jpg",4,4189,276,182,0,"image-108d1a92a3e0b4ab4da31ebb2f6aaf1f4de44110-276x182-jpg","https://cdn.sanity.io/images/b8bczekj/production/108d1a92a3e0b4ab4da31ebb2f6aaf1f4de44110-276x182.jpg"
"7840_rz-logo_fingerglueck.jpg",4,4259,170,113,0,"image-3f14fd255bf3e0d9c0399db1202677893654631c-170x113-jpg","https://cdn.sanity.io/images/b8bczekj/production/3f14fd255bf3e0d9c0399db1202677893654631c-170x113.jpg"
"22913_galleria.jpg",4,4341,275,184,0,"image-58c17f2467f6258b0538896596ae878d18b86deb-275x184-jpg","https://cdn.sanity.io/images/b8bczekj/production/58c17f2467f6258b0538896596ae878d18b86deb-275x184.jpg"
"2143_lut-laleman-portrait.jpg",4,4456,139,139,0,"image-cfc5e86fd14248621a3f25d28f8553e17613941d-139x139-jpg","https://cdn.sanity.io/images/b8bczekj/production/cfc5e86fd14248621a3f25d28f8553e17613941d-139x139.jpg"
"22904_ippodo.jpg",4,4516,303,166,0,"image-4403e4edbb9a1caaf0b0dfd4bb084a281f526e62-303x166-jpg","https://cdn.sanity.io/images/b8bczekj/production/4403e4edbb9a1caaf0b0dfd4bb084a281f526e62-303x166.jpg"
"977_young-i-kim_portrait.jpg",4,4542,100,106,0,"image-4e01948c170606cf71ee6c8447808164f70de00a-100x106-jpg","https://cdn.sanity.io/images/b8bczekj/production/4e01948c170606cf71ee6c8447808164f70de00a-100x106.jpg"
"22992_forum.jpg",4,4542,263,192,0,"image-8f8f32e410d1bbae333d19c3a522f15ad034fb38-263x192-jpg","https://cdn.sanity.io/images/b8bczekj/production/8f8f32e410d1bbae333d19c3a522f15ad034fb38-263x192.jpg"
"4526_michaela-binder-portraet.jpg",5,5120,115,115,0,"image-8caa32755eba0c7dc9e557fdda63ad47edce59ed-115x115-jpg","https://cdn.sanity.io/images/b8bczekj/production/8caa32755eba0c7dc9e557fdda63ad47edce59ed-115x115.jpg"
"2617_freia-schulze-portrait.jpg",5,5227,120,120,0,"image-f48bdbc66d4afb959e2e9316eb5f339bf1fc5b2a-120x120-jpg","https://cdn.sanity.io/images/b8bczekj/production/f48bdbc66d4afb959e2e9316eb5f339bf1fc5b2a-120x120.jpg"
"3836_nikolay-sardamov-portrait.jpg",5,5288,130,130,0,"image-b3d870caa82c8840d34333c21ed16901aa1acb96-130x130-jpg","https://cdn.sanity.io/images/b8bczekj/production/b3d870caa82c8840d34333c21ed16901aa1acb96-130x130.jpg"
"22721_artcart.jpg",5,5520,225,225,0,"image-34309a0b7172f09825d972145b3d6303c0e003d7-225x225-jpg","https://cdn.sanity.io/images/b8bczekj/production/34309a0b7172f09825d972145b3d6303c0e003d7-225x225.jpg"
"2610_cornelius-reer-portrait.jpg",5,5604,143,134,0,"image-7c510d736314bc80821f98f7a6d0b2d25cc27f48-143x134-jpg","https://cdn.sanity.io/images/b8bczekj/production/7c510d736314bc80821f98f7a6d0b2d25cc27f48-143x134.jpg"
"2808_scorpiodesign-portrait.jpg",6,5661,150,150,0,"image-3c05af030b94280b43dda60efdc3a0341887d8ff-150x150-jpg","https://cdn.sanity.io/images/b8bczekj/production/3c05af030b94280b43dda60efdc3a0341887d8ff-150x150.jpg"
"22896_widell.jpg",6,5728,256,146,0,"image-53cce38b0bda1bb0e5048347325daaa48db8601c-256x146-jpg","https://cdn.sanity.io/images/b8bczekj/production/53cce38b0bda1bb0e5048347325daaa48db8601c-256x146.jpg"
"4411_hans_coper_portrait.jpg",6,5871,150,150,0,"image-c31d65ff47c833c147d078262dc848edb528689f-150x150-jpg","https://cdn.sanity.io/images/b8bczekj/production/c31d65ff47c833c147d078262dc848edb528689f-150x150.jpg"
"61423_portrait-babette-wiezorek.jpg",6,5995,122,122,0,"image-bd58d2420d3ae163b4080b6c6b5b45634c3f04e7-122x122-jpg","https://cdn.sanity.io/images/b8bczekj/production/bd58d2420d3ae163b4080b6c6b5b45634c3f04e7-122x122.jpg"
"4030_christina-pauls-portrait.jpg",6,6023,160,128,0,"image-9d691d4f7635d26d0d0c99490901749864539147-160x128-jpg","https://cdn.sanity.io/images/b8bczekj/production/9d691d4f7635d26d0d0c99490901749864539147-160x128.jpg"
"22886_wills-lane.jpg",6,6137,279,181,0,"image-572a1339b088ddf9f798ab5faaafb11f6cad344d-279x181-jpg","https://cdn.sanity.io/images/b8bczekj/production/572a1339b088ddf9f798ab5faaafb11f6cad344d-279x181.jpg"
"22919_ilse-de.jpg",6,6270,300,168,0,"image-982c9db9f0fdbd6ad98e7885d01a0424ec3fbc17-300x168-jpg","https://cdn.sanity.io/images/b8bczekj/production/982c9db9f0fdbd6ad98e7885d01a0424ec3fbc17-300x168.jpg"
"22464_alto-galleria-logo.jpg",6,6463,250,164,0,"image-2b7986bf3e6e67c3210f5ec227f1f690ade8c3d4-250x164-jpg","https://cdn.sanity.io/images/b8bczekj/production/2b7986bf3e6e67c3210f5ec227f1f690ade8c3d4-250x164.jpg"
"4417_franziska_schmid_burgk_portrait.jpg",7,6852,130,130,0,"image-78c9f699baa642b61ba1b46e06f86dd569111888-130x130-jpg","https://cdn.sanity.io/images/b8bczekj/production/78c9f699baa642b61ba1b46e06f86dd569111888-130x130.jpg"
"19496_gullsmed-wintervold-2.jpg",7,6856,150,110,0,"image-dae8b15d8e2b100482126b21fc4e8bb74cdb21ba-150x110-jpg","https://cdn.sanity.io/images/b8bczekj/production/dae8b15d8e2b100482126b21fc4e8bb74cdb21ba-150x110.jpg"
"23579_verre-vivant-ii.jpg",7,7145,329,339,0,"image-9a3114ecae5cae936fb20ab8e4cbf2697fb5044e-329x339-jpg","https://cdn.sanity.io/images/b8bczekj/production/9a3114ecae5cae936fb20ab8e4cbf2697fb5044e-329x339.jpg"
"22932_de-kliuw.jpg",7,7456,193,193,0,"image-fb68db762c9fa7b60c5d7c962fc055f4f64881b1-193x193-jpg","https://cdn.sanity.io/images/b8bczekj/production/fb68db762c9fa7b60c5d7c962fc055f4f64881b1-193x193.jpg"
"60549_aa_logo.png",7,7463,381,201,0,"image-7a09b4bce150d678edf438ff63943d77902817c7-381x201-png","https://cdn.sanity.io/images/b8bczekj/production/7a09b4bce150d678edf438ff63943d77902817c7-381x201.png"
"2834_ulrike-scriba-portrait.jpg",7,7621,126,126,0,"image-6728ec00307e13b76402b3d826ad9a739cfa0044-126x126-jpg","https://cdn.sanity.io/images/b8bczekj/production/6728ec00307e13b76402b3d826ad9a739cfa0044-126x126.jpg"
"3958_gian-luca-bartellone-portrait.jpg",7,7660,160,160,0,"image-1be290012d38e68cd4e022ea866914135b01444b-160x160-jpg","https://cdn.sanity.io/images/b8bczekj/production/1be290012d38e68cd4e022ea866914135b01444b-160x160.jpg"
"24473_johanna-schweizer-2.jpg",7,7663,147,147,0,"image-89c9862db2b753ec6be1b3d48b7d4ba2606599e3-147x147-jpg","https://cdn.sanity.io/images/b8bczekj/production/89c9862db2b753ec6be1b3d48b7d4ba2606599e3-147x147.jpg"
"19478_simon-pure-jewellery.jpg",8,7688,328,222,0,"image-602e4ce719e07d5ab3423653e4fbf57bd6796129-328x222-jpg","https://cdn.sanity.io/images/b8bczekj/production/602e4ce719e07d5ab3423653e4fbf57bd6796129-328x222.jpg"
"2812_birgit-wortmann-portrait.jpg",8,7720,129,129,0,"image-513564b3fa3fafc6ce47b06cee3066778e4acd96-129x129-jpg","https://cdn.sanity.io/images/b8bczekj/production/513564b3fa3fafc6ce47b06cee3066778e4acd96-129x129.jpg"
"19441_dirks-design.jpg",8,7930,202,137,0,"image-f2ecd7fed443a73b2c8b681dd6c52fc6bc5f3fd4-202x137-jpg","https://cdn.sanity.io/images/b8bczekj/production/f2ecd7fed443a73b2c8b681dd6c52fc6bc5f3fd4-202x137.jpg"
"25131_portrait-9.jpg",8,8345,191,191,0,"image-6fd89efe8fc17dbf79ea45fe4986c61d949a34c5-191x191-jpg","https://cdn.sanity.io/images/b8bczekj/production/6fd89efe8fc17dbf79ea45fe4986c61d949a34c5-191x191.jpg"
"4831_erik-urbschat_portrait.png",8,8602,116,116,0,"image-7d56b8190904078d0e83dc7efa38252adbf3cf93-116x116-png","https://cdn.sanity.io/images/b8bczekj/production/7d56b8190904078d0e83dc7efa38252adbf3cf93-116x116.png"
"2829_silke-janssen-portrait.jpg",9,8761,180,120,0,"image-503607551fceef2bcf58358951c67ed99601ca4e-180x120-jpg","https://cdn.sanity.io/images/b8bczekj/production/503607551fceef2bcf58358951c67ed99601ca4e-180x120.jpg"
"19788_loes-reinier-2.jpg",9,8867,300,203,0,"image-2e94f6d6b85948c85d4f3858656602a9b9692eee-300x203-jpg","https://cdn.sanity.io/images/b8bczekj/production/2e94f6d6b85948c85d4f3858656602a9b9692eee-300x203.jpg"
"2086_barbara-nanning-portait.jpg",9,8958,164,164,0,"image-79e21876d8f58a039404321d9c1198280c4e97c3-164x164-jpg","https://cdn.sanity.io/images/b8bczekj/production/79e21876d8f58a039404321d9c1198280c4e97c3-164x164.jpg"
"26478_bronze-van-lieshout.jpg",9,9072,780,488,0,"image-083a67fe24ad43571503fb9afc44616974d78c6a-780x488-jpg","https://cdn.sanity.io/images/b8bczekj/production/083a67fe24ad43571503fb9afc44616974d78c6a-780x488.jpg"
"24462_laden_tr_aussen3.jpg",9,9119,250,254,0,"image-594dfd5440f32cf2b1590c5ea6e6f011b864c29c-250x254-jpg","https://cdn.sanity.io/images/b8bczekj/production/594dfd5440f32cf2b1590c5ea6e6f011b864c29c-250x254.jpg"
"25626_labor-im-chor.png",9,9238,287,69,0,"image-14b02385999901c7fc5c9f6b9013ab2d97785e87-287x69-png","https://cdn.sanity.io/images/b8bczekj/production/14b02385999901c7fc5c9f6b9013ab2d97785e87-287x69.png"
"4721_sibylle-krause-portrait.jpg",9,9524,160,218,0,"image-900b2b50877d34e87bcd3c2e84ae1b61e61c677e-160x218-jpg","https://cdn.sanity.io/images/b8bczekj/production/900b2b50877d34e87bcd3c2e84ae1b61e61c677e-160x218.jpg"
"14006_benjamin-bigot-portrait.jpg",9,9618,161,182,0,"image-5551db56752b558e5950b5e873dca4209a8f997d-161x182-jpg","https://cdn.sanity.io/images/b8bczekj/production/5551db56752b558e5950b5e873dca4209a8f997d-161x182.jpg"
"18711_cecile-van-eeden.jpg",9,9719,300,203,0,"image-9370681d7b8db2ee49b56d2e409716beb204fada-300x203-jpg","https://cdn.sanity.io/images/b8bczekj/production/9370681d7b8db2ee49b56d2e409716beb204fada-300x203.jpg"
"25852_andre-ribeiro-portrait.jpg",10,9838,294,187,0,"image-28409970374e3294ae5281f008631c43ec0bf995-294x187-jpg","https://cdn.sanity.io/images/b8bczekj/production/28409970374e3294ae5281f008631c43ec0bf995-294x187.jpg"
"58418_sebastian-hepp_portrait_art-aurea.jpg",10,9946,122,122,0,"image-47f7006d8785b30fbf85c810cb11e121b8ba59a7-122x122-jpg","https://cdn.sanity.io/images/b8bczekj/production/47f7006d8785b30fbf85c810cb11e121b8ba59a7-122x122.jpg"
"25634_lvs-craft.png",10,10491,286,69,0,"image-30773ea2837eb02e5a0627e362df5751e23d1207-286x69-png","https://cdn.sanity.io/images/b8bczekj/production/30773ea2837eb02e5a0627e362df5751e23d1207-286x69.png"
"2128_si-sook-kang-portrait.jpg",10,10522,200,200,0,"image-03e57abf3519be2619069c4c2e7121b5ae419031-200x200-jpg","https://cdn.sanity.io/images/b8bczekj/production/03e57abf3519be2619069c4c2e7121b5ae419031-200x200.jpg"
"48623_emil-heger-portrait.jpg",10,10658,300,301,0,"image-9c1fc8fc13ba38ae3c87a7960a6e1464c337f81f-300x301-jpg","https://cdn.sanity.io/images/b8bczekj/production/9c1fc8fc13ba38ae3c87a7960a6e1464c337f81f-300x301.jpg"
"19695_behn-profilbild.jpg",10,10750,300,300,0,"image-8d85517fb4717bfa1d868e2feea44df93d19d0b3-300x300-jpg","https://cdn.sanity.io/images/b8bczekj/production/8d85517fb4717bfa1d868e2feea44df93d19d0b3-300x300.jpg"
"18647_1_elke_sada_portrait_.jpg",11,10901,158,158,0,"image-472d263ff7ba9fec926dca82a63f68c46701318e-158x158-jpg","https://cdn.sanity.io/images/b8bczekj/production/472d263ff7ba9fec926dca82a63f68c46701318e-158x158.jpg"
"58332_stefanie-frye_portrait_art-aurea.jpg",11,10978,122,122,0,"image-733413fe5cc046c497c13781fb0548b59b008bf5-122x122-jpg","https://cdn.sanity.io/images/b8bczekj/production/733413fe5cc046c497c13781fb0548b59b008bf5-122x122.jpg"
"58485_martina-ege_portrait_schmuckdesign.jpg",11,11065,122,122,0,"image-b26298199b9f00f80979242034d4ff8e40d1738c-122x122-jpg","https://cdn.sanity.io/images/b8bczekj/production/b26298199b9f00f80979242034d4ff8e40d1738c-122x122.jpg"
"19640_portrait_aidin-zimmermann_daniel-lorch_l-and-z_photo-gerhardt-kellermann_bearbeitet.jpg",11,11285,300,300,0,"image-4c0ce861df2a6b44216a9240c32d60db21179a5b-300x300-jpg","https://cdn.sanity.io/images/b8bczekj/production/4c0ce861df2a6b44216a9240c32d60db21179a5b-300x300.jpg"
"26260_fine-light-karolin-schmidbaur-portrait-2.jpg",11,11447,300,300,0,"image-4fea3a4af760c6e282656132e9bff8415f1c4385-300x300-jpg","https://cdn.sanity.io/images/b8bczekj/production/4fea3a4af760c6e282656132e9bff8415f1c4385-300x300.jpg"
"23596_unnamed-4.jpg",11,11558,222,222,0,"image-533bccdc39992006d6cbffbe02baa63b525ee914-222x222-jpg","https://cdn.sanity.io/images/b8bczekj/production/533bccdc39992006d6cbffbe02baa63b525ee914-222x222.jpg"
"57816_sian-design_portrait.jpg",11,11698,122,122,0,"image-e7ebc560a5609097c300baf6966c4eeb618f1fd3-122x122-jpg","https://cdn.sanity.io/images/b8bczekj/production/e7ebc560a5609097c300baf6966c4eeb618f1fd3-122x122.jpg"
"54656_anna-sykora_portrait.jpg",12,11800,122,122,0,"image-f3674af50dfdf100077b8dbfbf55c1d4662e75a7-122x122-jpg","https://cdn.sanity.io/images/b8bczekj/production/f3674af50dfdf100077b8dbfbf55c1d4662e75a7-122x122.jpg"
"22730_atelierdart.jpg",12,11888,225,225,0,"image-ec23e270cf92c7c4cc9b1f4926575ed800c2a38e-225x225-jpg","https://cdn.sanity.io/images/b8bczekj/production/ec23e270cf92c7c4cc9b1f4926575ed800c2a38e-225x225.jpg"
"3562_galerie-isabella-hund_muenchen.jpg",12,11915,350,241,0,"image-3e8edf3f88347b53911d9a56200b561972afbda3-350x241-jpg","https://cdn.sanity.io/images/b8bczekj/production/3e8edf3f88347b53911d9a56200b561972afbda3-350x241.jpg"
"59334_quyen-mac_portrait.jpg",12,11937,122,122,0,"image-a23363484caa80b0513c097a7fe4b9f7a4cea330-122x122-jpg","https://cdn.sanity.io/images/b8bczekj/production/a23363484caa80b0513c097a7fe4b9f7a4cea330-122x122.jpg"
"59258_goldlabor_sarah-kueffer_portrait.jpg",12,12125,122,122,0,"image-05d3e15c4d79ed9354515b86746104a0372cdd03-122x122-jpg","https://cdn.sanity.io/images/b8bczekj/production/05d3e15c4d79ed9354515b86746104a0372cdd03-122x122.jpg"
"25331_portrait_simon_freund_july_2015.jpg",12,12169,300,300,0,"image-9647a3e4d5ca710efc22a3f15ac2bc9ad99dbe61-300x300-jpg","https://cdn.sanity.io/images/b8bczekj/production/9647a3e4d5ca710efc22a3f15ac2bc9ad99dbe61-300x300.jpg"
"27184_susanne-elstner.jpg",12,12321,300,300,0,"image-a209a63d1f1380485d4f366e27e957606a43c1f3-300x300-jpg","https://cdn.sanity.io/images/b8bczekj/production/a209a63d1f1380485d4f366e27e957606a43c1f3-300x300.jpg"
"18715_sonja-martin-2.jpg",12,12771,354,239,0,"image-58ae9e6900df03cb928aa22e4c31ecfa815d763b-354x239-jpg","https://cdn.sanity.io/images/b8bczekj/production/58ae9e6900df03cb928aa22e4c31ecfa815d763b-354x239.jpg"
"20732_profilbild.jpg",13,13008,400,400,0,"image-48de568313f1e92af8c7ac52fb1a2b8013b95e18-400x400-jpg","https://cdn.sanity.io/images/b8bczekj/production/48de568313f1e92af8c7ac52fb1a2b8013b95e18-400x400.jpg"
"2753_katja-stelz-portrait.jpg",13,13051,160,221,0,"image-1e508b5b7da07a9141cd1a52496db98a414dd12b-160x221-jpg","https://cdn.sanity.io/images/b8bczekj/production/1e508b5b7da07a9141cd1a52496db98a414dd12b-160x221.jpg"
"25607_schlegelshmuck-muenchen.png",13,13094,294,97,0,"image-5d2905b906a47d866719d0af9d9b041999676f05-294x97-png","https://cdn.sanity.io/images/b8bczekj/production/5d2905b906a47d866719d0af9d9b041999676f05-294x97.png"
"angela-huebel-portrait-e1401287839468-100x100.jpg",13,13108,100,100,0,"image-e556e6acf9456da45d0e94a2265ab8c9a448945b-100x100-jpg","https://cdn.sanity.io/images/b8bczekj/production/e556e6acf9456da45d0e94a2265ab8c9a448945b-100x100.jpg"
"27303_gael-gros.jpg",13,13149,300,300,0,"image-cbd95e7595b032abf30b97697ede3f5a53d5774e-300x300-jpg","https://cdn.sanity.io/images/b8bczekj/production/cbd95e7595b032abf30b97697ede3f5a53d5774e-300x300.jpg"
"48271_sally-kiss-001.jpg",13,13632,300,300,0,"image-ec7b02faf04a4823d4bd0bf55d69510c60ff2ac6-300x300-jpg","https://cdn.sanity.io/images/b8bczekj/production/ec7b02faf04a4823d4bd0bf55d69510c60ff2ac6-300x300.jpg"
"1364_lehmann-und-schmedding_portrait-2.png",14,14436,118,103,0,"image-9ffd26a68081d78db37d31697b213872a814684b-118x103-png","https://cdn.sanity.io/images/b8bczekj/production/9ffd26a68081d78db37d31697b213872a814684b-118x103.png"
"erich-zimmermann-13-ohrhaenger-kokon-1024x693.jpg",14,14448,1024,693,0,"image-16652533dfc4a75d789457b39405c5f5c06a4062-1024x693-jpg","https://cdn.sanity.io/images/b8bczekj/production/16652533dfc4a75d789457b39405c5f5c06a4062-1024x693.jpg"
"2523_schmucklabor_berlin.jpg",14,14493,258,258,0,"image-6bed9b647258a00da63d0d814d641dab32465803-258x258-jpg","https://cdn.sanity.io/images/b8bczekj/production/6bed9b647258a00da63d0d814d641dab32465803-258x258.jpg"
"47603_art_aurea_heesen_portrait-2.jpg",14,14497,250,250,0,"image-b5a4a6234db376b08714473c51fc1223d8ce6d66-250x250-jpg","https://cdn.sanity.io/images/b8bczekj/production/b5a4a6234db376b08714473c51fc1223d8ce6d66-250x250.jpg"
"23506_designers-open-3.jpg",14,14629,275,183,0,"image-0e5d037160c723833ced86f5bc65a7e2b97729de-275x183-jpg","https://cdn.sanity.io/images/b8bczekj/production/0e5d037160c723833ced86f5bc65a7e2b97729de-275x183.jpg"
"280_portrait_02.jpg",14,14668,230,354,0,"image-9ecaec731b27783b525714692cc74f2dff9f26fa-230x354-jpg","https://cdn.sanity.io/images/b8bczekj/production/9ecaec731b27783b525714692cc74f2dff9f26fa-230x354.jpg"
"64095_dagmar-eiden_eiden-porzellan_portrait.jpg",14,14679,122,122,0,"image-741c26739ed4b60c072723cc19ff876bca1fe46a-122x122-jpg","https://cdn.sanity.io/images/b8bczekj/production/741c26739ed4b60c072723cc19ff876bca1fe46a-122x122.jpg"
"57340_lucia-lienhard-giesinger_bosna-quilt-werkstatt_portrait.jpg",14,14700,122,122,0,"image-683f6378c70c165daefbfd5ebd5fefd343eb2f70-122x122-jpg","https://cdn.sanity.io/images/b8bczekj/production/683f6378c70c165daefbfd5ebd5fefd343eb2f70-122x122.jpg"
"22761_patrizia-bonati-portrait.jpg",15,14889,300,300,0,"image-9db35b72936f056bfacd01fbab51fb55a2181d9a-300x300-jpg","https://cdn.sanity.io/images/b8bczekj/production/9db35b72936f056bfacd01fbab51fb55a2181d9a-300x300.jpg"
"59620_renate-erlacher_portrait.jpg",15,14987,122,122,0,"image-d934f9f90a7329d1be124b72aeea76327bb16568-122x122-jpg","https://cdn.sanity.io/images/b8bczekj/production/d934f9f90a7329d1be124b72aeea76327bb16568-122x122.jpg"
"58752_lyk-carpet_mareike-lienau_portrait.jpg",15,15001,122,122,0,"image-93993201908294fdcdd98e4d132fb60b0bb10d9e-122x122-jpg","https://cdn.sanity.io/images/b8bczekj/production/93993201908294fdcdd98e4d132fb60b0bb10d9e-122x122.jpg"
"26262_art7-building.jpg",15,15075,300,300,0,"image-069a88a1e23d5337094337ecf183daa683a4249c-300x300-jpg","https://cdn.sanity.io/images/b8bczekj/production/069a88a1e23d5337094337ecf183daa683a4249c-300x300.jpg"
"18814_quittenbaum-2.jpg",15,15267,354,240,0,"image-f7085991ab89fa139768fbfd08ce3506d16f413d-354x240-jpg","https://cdn.sanity.io/images/b8bczekj/production/f7085991ab89fa139768fbfd08ce3506d16f413d-354x240.jpg"
"59550_claudia-milic_portrait.jpg",15,15298,122,122,0,"image-5d4e88d2dcf322143cbe029cec14af11a1a08e17-122x122-jpg","https://cdn.sanity.io/images/b8bczekj/production/5d4e88d2dcf322143cbe029cec14af11a1a08e17-122x122.jpg"
"1416_torstentrautvetter_portrait.png",15,15308,113,113,0,"image-ff369300e63673ab2b17fd0aae2704fe721a6a2d-113x113-png","https://cdn.sanity.io/images/b8bczekj/production/ff369300e63673ab2b17fd0aae2704fe721a6a2d-113x113.png"
"4295_ulrike-hamm_portrait.png",15,15376,135,135,0,"image-b2c0f967a7604c19f1863df6f1fd1ff2bd518215-135x135-png","https://cdn.sanity.io/images/b8bczekj/production/b2c0f967a7604c19f1863df6f1fd1ff2bd518215-135x135.png"
"26788_ipek-kotan.jpg",15,15441,300,301,0,"image-d080593dce31276981475beaa80fdf9380f98174-300x301-jpg","https://cdn.sanity.io/images/b8bczekj/production/d080593dce31276981475beaa80fdf9380f98174-300x301.jpg"
"973_friedemann-buehler_portrait.png",15,15517,150,150,0,"image-8e8df4ea01aa5a17be38b85d93d3017e538766ea-150x150-png","https://cdn.sanity.io/images/b8bczekj/production/8e8df4ea01aa5a17be38b85d93d3017e538766ea-150x150.png"
"53910_anja-ritter_portrait.jpg",15,15666,122,122,0,"image-342e2f7fa5a62e4046c02d6028216cdc1d5ed88b-122x122-jpg","https://cdn.sanity.io/images/b8bczekj/production/342e2f7fa5a62e4046c02d6028216cdc1d5ed88b-122x122.jpg"
"2738_noon-passama_portrait.png",15,15756,131,131,0,"image-eec66c56ac0c5dbc52cd03f0972a0735ce8eba44-131x131-png","https://cdn.sanity.io/images/b8bczekj/production/eec66c56ac0c5dbc52cd03f0972a0735ce8eba44-131x131.png"
"27121_jasminajovy_portrait_press.jpg",15,15856,300,300,0,"image-695b2c85acf1ce4593d5ada4b59b11bfdc5956d9-300x300-jpg","https://cdn.sanity.io/images/b8bczekj/production/695b2c85acf1ce4593d5ada4b59b11bfdc5956d9-300x300.jpg"
"24857_portrait2.jpg",16,15906,300,300,0,"image-edc071e2cab23c4d7c6e8a0897c523f7954e6830-300x300-jpg","https://cdn.sanity.io/images/b8bczekj/production/edc071e2cab23c4d7c6e8a0897c523f7954e6830-300x300.jpg"
"285_portrait_01.jpg",16,15990,230,354,0,"image-672b6a7cf437fdd7a91aaf8097c54a56850eadb0-230x354-jpg","https://cdn.sanity.io/images/b8bczekj/production/672b6a7cf437fdd7a91aaf8097c54a56850eadb0-230x354.jpg"
"48710_anna-sykora-portrait.jpg",16,16182,300,300,0,"image-431b97f9a5a904b1eaf39b3a29430413b30abb76-300x300-jpg","https://cdn.sanity.io/images/b8bczekj/production/431b97f9a5a904b1eaf39b3a29430413b30abb76-300x300.jpg"
"55721_weiss-ueber-den-tod-hinaus_lydia-gastroph.jpg",16,16212,122,122,0,"image-72bc2aebf938536bb3b304a0b2d9602ab5c48822-122x122-jpg","https://cdn.sanity.io/images/b8bczekj/production/72bc2aebf938536bb3b304a0b2d9602ab5c48822-122x122.jpg"
"19805_leach-pottery.jpg",16,16221,300,203,0,"image-e9280a405be81ffa10697608fee3c487ce6c6eca-300x203-jpg","https://cdn.sanity.io/images/b8bczekj/production/e9280a405be81ffa10697608fee3c487ce6c6eca-300x203.jpg"
"2520_froschhammer-und-rosenvogel.jpg",16,16236,350,241,0,"image-d33406393e2c0656413bda8f1423d80ca2d717aa-350x241-jpg","https://cdn.sanity.io/images/b8bczekj/production/d33406393e2c0656413bda8f1423d80ca2d717aa-350x241.jpg"
"19483_silver-house.jpg",16,16242,250,188,0,"image-70368b3f2aa1bd86d3468655e4873b8943343f88-250x188-jpg","https://cdn.sanity.io/images/b8bczekj/production/70368b3f2aa1bd86d3468655e4873b8943343f88-250x188.jpg"
"3623_galerie-kuskovu.jpg",16,16308,350,241,0,"image-8f29482dd96f9d44d856ee56f0e27abd93cc5fdd-350x241-jpg","https://cdn.sanity.io/images/b8bczekj/production/8f29482dd96f9d44d856ee56f0e27abd93cc5fdd-350x241.jpg"
"23220_tanz.jpg",16,16396,236,315,0,"image-b00f945b7bb50aca02abb1a7f6be126df88e6816-236x315-jpg","https://cdn.sanity.io/images/b8bczekj/production/b00f945b7bb50aca02abb1a7f6be126df88e6816-236x315.jpg"
"23583_leloge-de-lheure.jpg",16,16423,329,339,0,"image-f160ad32f7c6571b536a83abdc1e22033d0a3eb2-329x339-jpg","https://cdn.sanity.io/images/b8bczekj/production/f160ad32f7c6571b536a83abdc1e22033d0a3eb2-329x339.jpg"
"2132_kang-portrait.jpg",16,16606,255,255,0,"image-ed3bf550bc1e2c2b699b7ba066cf6a7146fabab6-255x255-jpg","https://cdn.sanity.io/images/b8bczekj/production/ed3bf550bc1e2c2b699b7ba066cf6a7146fabab6-255x255.jpg"
"1353_jutta-ulland_portrait.png",16,16693,151,151,0,"image-08d08f9d9dc5cf2ac05ab42620674f45e68c127a-151x151-png","https://cdn.sanity.io/images/b8bczekj/production/08d08f9d9dc5cf2ac05ab42620674f45e68c127a-151x151.png"
